timestamp,ShortTrend_CC,LongTrend_CC,last_BT,Before_BT,After_BT,ShortSlope_BT,BchStatus,last,id
1510748130,813871.4857,816553.0488,1234,1235,1233.3,-0.494285714,0,815257,18280
1510748140,813932.6571,816166.0175,1230.9,1235,1231.933333,-0.788571429,0,814508,18281
1510748150,813229.2667,815838.3557,1230.9,1234.316667,1231.933333,-0.848571429,0,814000,18282
1510748160,813218.2476,815491.2424,1230.9,1234.15,1230.9,-0.674285714,0,813764,18283
1510748170,813020.8857,815222.0642,1230.9,1233.466667,1230.9,-0.265714286,0,813856,18284
1510748180,812359.7429,814940.6986,1230,1232.783333,1230.6,-0.571428567,0,813035,18285
1510748190,811493.781,814526.6527,1231.849326,1232.1,1230.916442,0.058475097,0,811925,18286
1510748200,810727.3048,814007.0044,1232,1231.416667,1231.283109,0.212799343,0,811668,18287
1510748210,809290.4857,813327.4572,1235,1231.266667,1232.949775,0.732837874,0,810398,18288
1510748220,808606.8286,812686.0337,1235,1230.908221,1234,1.018590692,0,810398,18289
1510748231,809952.2762,812289.703,1234,1231.091554,1234.666667,0.927200653,0,811752,18290
1510748240,811437.4476,811888.414,1234,1231.774888,1234.333333,0.478667763,0,812000,18291
1510748250,812374.7619,811489.177,1235,1232.458221,1234.333333,0.314285715,0,812000,18292
1510748260,813830.4667,811159.5508,1235,1232.974888,1234.666667,1.43E-09,0,812897,18293
1510748270,813515.8571,810800.0323,1235,1233.641554,1235,0.114285714,0,812251,18294
1510748280,811954.9048,810354.4684,1235,1234.166667,1235,0.228571429,0,811300,18295
1510748290,810182.7048,809901.2507,1240,1234.666667,1236.666667,0.857142857,0,810099,18296
1510748300,808318.8095,809341.1863,1235,1234.666667,1236.666667,0.428571429,0,809236,18297
1510748310,807136.5143,808904.3103,1240,1234.666667,1238.333333,0.857142857,0,809200,18298
1510748320,806486.8762,808405.7787,1240,1235.666667,1238.333333,1,0,808156,18299
1510748330,806270.9524,807922.6423,1243,1235.833333,1241,1.285714287,0,807771,18300
1510748340,806699.0571,807578.6109,1257,1236.666667,1246.666667,3.114285711,0,808005,18301
1510748350,807509,807386.1749,1257,1237.5,1252.333333,4.685714275,0,808518,18302
1510748360,808572.6667,807265.7837,1257,1238.833333,1257,4.285714268,0,809111,18303
1510748370,810433.7905,807330.4444,1256.999,1242.5,1256.999667,3.62842856,0,810089,18304
1510748380,811300.7143,807501.2099,1256,1245.333333,1256.666333,1.857057137,0,810089,18305
1510748390,812692.3905,807826.7273,1256,1249,1256.333,-0.228599997,0,811700,18306
1510748400,813191.1143,808214.5098,1254.999,1251.833167,1255.666333,-0.400114283,0,811633,18307
1510748410,813722.4571,808633.6241,1254.999,1254.499833,1255.332667,-0.457285719,0,812361,18308
1510748420,813011.5619,808938.8245,1250,1256.6665,1253.332667,-1.114257146,0,811510,18309
1510748430,812400.981,809290.3248,1254.999,1256.333,1253.332667,-0.657285719,0,811510,18310
1510748440,810667.2857,809478.2306,1251,1255.9995,1251.999667,-0.857114279,0,810574,18311
1510748451,809698.0381,809603.6819,1251,1254.832833,1252.333,-0.771228557,0,810213,18312
1510748460,808316.4571,809609.205,1250,1254.4995,1250.666667,-0.742685699,0,809292,18313
1510748470,807432.8095,809544.811,1250,1253.666167,1250.333333,-0.428485707,0,808504,18314
1510748480,807424.4667,809541.2964,1251,1252.832833,1250.333333,-0.685571419,0,809131,18315
1510748490,807664.3905,809414.3692,1250,1251.999667,1250.333333,-0.142857144,0,808682,18316
1510748500,807945.1143,809290.5722,1250,1251.1665,1250.333333,-0.114285715,0,808682,18317
1510748510,809053.1429,809191.0722,1250,1251.333167,1250,-0.028571428,0,809430,18318
1510748520,809616.6857,809086.5174,1253,1250.5,1251,0.342857144,0,809343,18319
1510748530,809311.581,809050.7042,1253,1250.333333,1252,0.542857144,0,809000,18320
1510748540,809015.7333,808999.2746,1249.9,1250.166667,1251.966667,0.328571429,0,808601,18321
1510748550,808506.6667,808969.3041,1249.9,1250.666667,1250.933333,-0.022857143,0,808576,18322
1510748560,807748.8095,808988.9766,1249.9,1251.166667,1249.9,-0.368571429,0,808235,18323
1510748570,808111.8095,809069.8767,1253,1250.983333,1250.933333,-0.265714286,0,808800,18324
1510748580,809189.0571,809205.9713,1253,1250.966667,1251.966667,0.265714286,0,809561,18325
1510748590,810314.0952,809319.5662,1249.9,1250.95,1251.966667,0.354285714,0,810000,18326
1510748600,811033.4857,809389.3328,1249.9,1251.45,1250.933333,0,0,810178,18327
1510748610,811392.981,809460.3302,1249.9,1251.45,1249.9,-0.354285714,0,810257,18328
1510748620,811507.2952,809515.0515,1249.9,1250.933333,1249.9,-0.708571429,0,810797,18329
1510748630,811377.1429,809519.407,1249.9,1250.933333,1249.9,-0.442857143,0,810797,18330
1510748640,811148.2571,809495.6327,1249.9,1250.933333,1249.9,0,0,810620,18331
1510748650,811441.7524,809575.5707,1249.9,1250.933333,1249.9,0,0,811204,18332
1510748660,811121.4667,809608.4376,1249.9,1250.416667,1249.9,0,0,810667,18333
1510748670,811122.7524,809775.8073,1249.89999,1249.9,1249.899997,-1.43E-06,0,811148,18334
1510748680,810929.8762,809873.0584,1244.0006,1249.9,1247.93353,-0.842772284,0,810702,18335
1510748690,810193.1429,809997.3007,1244.0006,1249.9,1245.967063,-1.348434569,0,810000,18336
1510748700,809531.5524,810128.6328,1244.0006,1249.899998,1244.0006,-1.516988283,0,810000,18337
1510748710,808312.181,810132.7325,1243.00009,1248.916765,1243.667097,-1.491363428,0,808585,18338
1510748720,806741.8476,809987.19,1243.00009,1247.933532,1243.333593,-1.071458001,0,807806,18339
1510748732,805971.7429,809819.0769,1245,1246.950298,1243.666727,0.028427427,0,807450,18340
1510748740,805462.0095,809542.6965,1249.89,1245.800313,1245.963363,0.927005711,0,807001,18341
1510748750,805064.5429,809207.4475,1245,1244.650328,1246.63,0.790475428,0,806600,18342
1510748760,805393.219,808799.0392,1245,1243.833663,1246.63,0.596836573,0,806417,18343
1510748770,805969.0476,808411.0988,1245,1244.81523,1245,0.145987145,0,806866,18344
1510748780,806143.6381,808038.6643,1250,1244.981797,1246.666667,0.295142857,0,806530,18345
1510748790,805756.2762,807540.5857,1250,1245.148363,1248.333333,0.444285715,0,805753,18346
1510748800,804873.7333,806960.0103,1252,1245.481682,1250.666667,1.571428557,0,805009,18347
1510748810,804202.0667,806465.3261,1249,1246.648333,1250.333333,1.171428562,0,805000,18348
1510748820,804125.7714,806051.1001,1252,1247.481667,1251,0.971428568,0,805393,18349
1510748830,806333.9619,805930.4259,1254.273296,1247.833333,1251.757765,0.696185079,0,807483,18350
1510748841,808907.7619,805921.8605,1254.273296,1248.5,1253.51553,0.891038987,0,808435,18351
1510748850,810034.9524,805845.6851,1254.273296,1249.666667,1254.273296,0.841704579,0,807957,18352
1510748860,810362.2762,805800.5743,1250,1251.212216,1252.848864,0.337711046,0,808343,18353
1510748870,809890.4476,805811.3132,1245,1251.924432,1249.757765,-1.366282473,0,808423,18354
1510748880,809211.1429,805952.4476,1245,1252.636648,1246.666667,-2.241704565,0,808898,18355
1510748890,808832.9333,806076.739,1245,1252.303314,1245,-2.262467549,0,808490,18356
1510748900,808902.0095,806227.8357,1245,1251.636648,1245,-1.753327932,0,808500,18357
1510748910,808912.2667,806450.8658,1253,1250.469981,1247.666667,0.428571429,0,808881,18358
1510748920,809503.0857,806819.8439,1253,1248.924432,1250.333333,1.828571426,0,809542,18359
1510748930,809844.2571,807198.0356,1249.99,1247.378883,1251.996667,1.627142855,0,809542,18360
1510748940,810347.2095,807588.6726,1249.99,1247.166667,1250.993333,1.140571426,0,809667,18361
1510748950,810596.8857,808075.3698,1249.99,1247.666667,1249.99,0.368857141,0,809968,18362
1510748960,810848.6476,808592.6547,1249.99,1248.498333,1249.99,-0.688,0,810431,18363
1510748970,810660.6476,809111.9324,1248.9,1249.33,1249.626667,-0.585714286,0,810156,18364
1510748980,810678.9048,809611.1347,1248.9,1250.161667,1249.263333,-0.249142857,0,810217,18365
1510748990,811076.4952,810152.8879,1248.9,1250.993333,1248.9,-0.280285714,0,810900,18366
1510749004,811215.7429,810687.8941,1246.5,1250.31,1248.1,-0.591999957,0,810899,18367
1510749010,811722.781,811182.5465,1245,1249.626667,1246.8,-0.918571401,0,811472,18368
1510749020,812182.6095,811593.3258,1246.5,1249.445,1246,-0.745714233,0,811472,18369
1510749030,812856.3238,812066.526,1246.5,1248.863333,1246,-0.591428511,0,812316,18370
1510749040,813167.4857,812493.4567,1245.5,1248.031667,1246.166667,-0.442857135,0,812499,18371
1510749050,813636.381,812889.8349,1245.5,1247.45,1245.833333,-0.100000044,0,812800,18372
1510749060,813615.9714,813225.9716,1250,1247.05,1247,0.599999964,0,812800,18373
1510749070,813848.3143,813606.8687,1245.5,1246.483333,1247,0.157142789,0,813197,18374
1510749080,813606.3238,813908.9405,1250,1245.916667,1248.5,0.628571386,0,813159,18375
1510749090,814385.7048,814244.2261,1250,1246.5,1248.5,0.9,0,814192,18376
1510749100,814610.4571,814422.0497,1245,1246.583333,1248.333333,0.057142869,0,813937,18377
1510749110,814481.3619,814498.2387,1245,1247.166667,1246.666667,-0.757142839,0,813684,18378
1510749120,814124.9524,814542.2949,1245,1247.75,1245,-0.642857132,0,813684,18379
1510749130,813702.0286,814671.1384,1245,1247.666667,1245,-1.142857141,0,813523,18380
1510749140,813238.6476,814844.538,1241.5,1247.583333,1243.833333,-1.214285722,0,813611,18381
1510749150,812764.9048,814828.9514,1241.5,1246.75,1242.666667,-0.800000018,0,812806,18382
1510749160,812289.7524,814779.3288,1241.5,1246.666667,1241.5,-0.900000013,0,812595,18383
1510749170,811897.2476,814691.6474,1241.5,1245.25,1241.5,-0.800000002,0,812500,18384
1510749180,812052.8667,814654.3284,1241.5,1243.833333,1241.5,-0.500000001,0,812801,18385
1510749190,812995.8571,814672.6677,1241.5,1243.25,1241.5,0,0,813639,18386
1510749200,814519.981,814748.3651,1241.5,1242.666667,1241.5,0,0,814314,18387
1510749210,814072.4762,814604.7333,1241.5,1242.083333,1241.5,0,0,812831,18388
1510749220,813463.8095,814485.2864,1245,1241.5,1242.666667,0.500000001,0,812831,18389
1510749230,812234.219,814256.9837,1245,1241.5,1243.833333,0.800000002,0,812225,18390
1510749240,811283.9333,814016.9445,1242,1241.5,1244,0.471428574,0,812210,18391
1510749250,810629.0095,813701.0994,1241.5,1242.083333,1242.833333,0.042857148,0,811628,18392
1510749260,812096.8667,813602.1052,1241.5,1242.666667,1241.666667,-0.38571428,0,813000,18393
1510749270,812619.981,813428.4362,1245,1242.75,1242.666667,-0.314285712,0,812759,18394
1510749280,813899.8952,813368.0492,1242,1242.75,1242.833333,-0.171428571,0,813671,18395
1510749290,814777.6476,813381.8501,1242,1242.75,1243,0.142857141,0,813990,18396
1510749301,814891.8286,813321.3046,1245,1243.333333,1243,0.457142864,0,813621,18397
1510749310,813940.3333,813239.2125,1245,1242.833333,1244,0.500000015,0,813280,18398
1510749320,812816.5048,813013.7071,1245,1242.333333,1245,0.342857163,0,812349,18399
1510749330,811170.1048,812761.0476,1248,1242.833333,1246,1.11428572,0,811715,18400
1510749340,810286.9143,812497.4707,1245.000001,1243.416667,1246,0.685714374,0,811500,18401
1510749350,809962.7714,812225.1884,1245,1244,1246,0.085714335,0,811212,18402
1510749360,809765.0381,811909.7686,1245.000001,1244.5,1245,-0.085714181,0,810820,18403
1510749370,810047.2095,811642.5049,1245.1,1245,1245.033334,-0.242857111,0,810832,18404
1510749380,810735.1333,811468.8044,1245.1,1245.5,1245.066667,-0.405714324,0,811399,18405
1510749390,811463.0762,811436.1506,1245.1,1245.5,1245.1,0.025714163,0,811721,18406
1510749400,812031.8095,811401.1204,1250,1245.516667,1246.733333,0.722857071,0,811721,18407
1510749410,811905.0857,811288.1962,1250,1245.533334,1248.366667,1.134285615,0,811193,18408
1510749420,811496.5905,811193.6994,1250,1245.05,1250,1.259999995,0,811194,18409
1510749440,811175.581,811134.7225,1250,1245.883333,1250,1.119999995,0,811410,18410
1510749450,811048.8857,811085.758,1250,1246.716667,1250,0.699999996,0,811320,18411
1510749462,811031.3048,810963.4018,1250,1247.55,1250,-2.29E-09,0,811138,18412
1510749470,811211.4,810844.5615,1250,1248.366667,1250,-1.39E-13,0,811197,18413
1510749480,810964.181,810698.1474,1250,1249.183333,1250,2.29E-09,0,810981,18414
1510749492,810377.9714,810519.0282,1250,1250,1250,2.57E-09,0,810494,18415
1510749500,810130.1619,810424.271,1250,1250,1250,2.29E-09,0,810494,18416
1510749510,810059.181,810408.1713,1250,1250,1250,0,0,810503,18417
1510749511,810708.3905,810411.8572,1250,1250,1250,-8.57E-10,0,811298,18418
1510749520,810309.7714,810245.4965,1250,1250,1250,-2.86E-10,0,810001,18419
1510749530,809550.2952,809963.0891,1250,1250,1250,2.86E-10,0,809371,18420
1510749540,809204.6857,809762.0725,1250,1250,1250,8.57E-10,0,809812,18421
1510749550,810074.6857,809711.457,1259.37,1250,1253.123333,1.33857143,0,811097,18422
1510749560,810645.6571,809749.1305,1259.37,1250,1256.246667,2.141714286,0,810911,18423
1510749570,811612.9524,809768.6314,1260,1250,1259.58,2.49942857,0,810810,18424
1510749580,811553.0286,809841.0136,1260,1251.561667,1259.79,2.285714283,0,810561,18425
1510749590,810677.4381,809925.6903,1260,1253.123333,1260,1.500571426,0,810302,18426
1510749600,810142.4667,810052.0646,1260,1254.79,1260,0.143999998,0,810619,18427
1510749610,810339.8857,810172.6219,1260,1256.456667,1260,0.089999999,0,810616,18428
1510749620,810025.9238,810151.7213,1252,1258.123333,1257.333333,-1.142857141,0,810000,18429
1510749630,809841.3905,810091.7426,1265,1259.79,1259,0.028571431,0,809962,18430
1510749640,809460.7905,809987.3562,1265,1259.895,1260.666667,0.914285717,0,809676,18431
1510749650,808921.9238,809839.3603,1258.913797,1258.666667,1262.971266,0.644828107,0,809434,18432
1510749660,809454.7714,809779.2536,1258.913797,1259.5,1260.942531,0.437439254,0,810195,18433
1510749670,810210.2095,809744.6902,1260,1260.333333,1259.275864,0.447291052,0,810338,18434
1510749680,810579.7333,809758.3956,1260,1260.152299,1259.637932,-1.142857147,0,810331,18435
1510749690,810887.2762,809814.6563,1260,1259.971266,1260,-0.590148203,0,810394,18436
1510749700,810874,809880.6591,1260,1259.971266,1260,0.248275029,0,810394,18437
1510749710,810535.0571,809920.2116,1260,1261.304599,1260,0.155171893,0,810439,18438
1510749720,810440.7048,809955.8747,1260,1260.471266,1260,-1.39E-13,0,810371,18439
1510749730,810668.2476,810060.2495,1252,1259.637932,1257.333333,-1.14285714,0,810695,18440
1510749740,811417.3333,810269.4278,1252,1259.818966,1254.666667,-1.828571424,0,811459,18441
1510749750,812309.5143,810529.7591,1252,1260,1252,-2.057142852,0,811937,18442
1510749765,813497.8762,810908.6277,1252,1258.666667,1252,-1.828571424,0,812793,18443
1510749770,814176.8286,811271.2601,1252,1257.333333,1252,-1.14285714,0,812885,18444
1510749780,813973.7524,811545.6443,1252,1256,1252,-1.43E-09,0,812634,18445
1510749791,813296.8381,811781.9522,1252,1254.666667,1252,-5.14E-09,0,812474,18446
1510749800,812127.7333,811901.7062,1252,1253.333333,1252,-4.29E-09,0,811739,18447
1510749810,811237.1619,812076.3516,1252,1252,1252,-2.86E-09,0,811739,18448
1510749820,810547.619,812060.9299,1252,1252,1252,5.72E-10,0,811149,18449
1510749830,810492.381,812011.2723,1252,1252,1252,2.57E-09,0,811327,18450
1510749840,811010.7048,812044.3826,1253.13,1252,1252.376667,0.161428576,0,811768,18451
1510749850,811895.8571,812211.6744,1250,1252,1251.71,-0.188857141,0,812091,18452
1510749860,812270.8762,812344.6816,1246.0001,1252,1249.710033,-0.996271427,0,812005,18453
1510749870,812666.5429,812476.9072,1246.0001,1252.188333,1247.3334,-1.460834285,0,812115,18454
1510749880,812252.7619,812531.1521,1246.0001,1251.855,1246.0001,-1.582545713,0,811769,18455
1510749890,811978.4667,812584.7646,1247,1250.855017,1246.3334,-1.218562871,0,811977,18456
1510749902,811674.2381,812619.4354,1247,1249.855033,1246.6667,-0.342865737,0,811747,18457
1510749910,811650.3238,812652.1534,1245,1248.85505,1246.333333,-0.028597154,0,811794,18458
1510749920,811485.0952,812599.9611,1245,1248.021717,1245.666667,-0.228594286,0,811603,18459
1510749930,811541.9524,812539.5127,1241.5,1247.00005,1243.833333,-0.871442843,0,811650,18460
1510749940,811650.0286,812475.6712,1241.5,1246.166717,1242.666667,-1.257142833,0,811879,18461
1510749950,811548.019,812318.4539,1241.5,1246.000033,1241.5,-1.185714268,0,811466,18462
1510749960,810340.981,812023.1723,1241.5,1245.250017,1241.5,-0.799999996,0,810147,18463
1510749970,810164.3143,811840.6735,1241.5,1244.5,1241.5,-0.499999997,0,810869,18464
1510749980,809899.2476,811621.5626,1247,1243.583333,1243.333333,0.78571427,0,810639,18465
1510749990,809697.9619,811367.5176,1241.5,1242.666667,1243.333333,0.471428564,0,810369,18466
1510750000,809683.9619,811060.1185,1241.6784,1242.083333,1243.3928,0.182628519,0,809986,18467
1510750010,809731.6286,810738.2279,1241.5,1242.416667,1241.559467,-0.141851454,0,809835,18468
1510750020,809142.381,810399.9239,1241.6784,1242.416667,1241.618933,-0.440845762,0,809725,18469
1510750030,809527.8762,810150.5821,1241.6784,1242.4464,1241.618933,-0.750034337,0,810141,18470
1510750040,810620.8095,810085.7356,1241.6784,1242.4464,1241.6784,0.030582799,0,810992,18471
1510750050,811451.6857,810067.3904,1241.6784,1242.476133,1241.6784,0.015291399,0,811025,18472
1510750060,812177.0571,810184.0227,1241.6784,1242.505866,1241.6784,0.025485666,0,811450,18473
1510750071,812267.0952,810292.3363,1241.6784,1241.618933,1241.6784,-1.39E-13,0,811267,18474
1510750080,811908.2381,810392.333,1241.6784,1241.648666,1241.6784,-1.39E-13,0,811267,18475
1510750090,811015.1238,810413.0297,1242,1241.648666,1241.7856,0.045942903,0,810720,18476
1510750100,810672.4762,810400.4653,1242,1241.6784,1241.8928,0.073508645,0,810813,18477
1510750110,810060.8667,810336.1293,1242,1241.6784,1242,0.082697225,0,810394,18478
1510750120,809701.3714,810195.8953,1247,1241.732,1243.666667,0.787794345,0,810120,18479
1510750130,809998.9619,810155.1181,1247,1241.7856,1245.333333,1.188800023,0,810675,18480
1510750140,810360.5429,810139.3738,1247,1241.8392,1247,1.28571426,0,810566,18481
1510750150,811093.819,810260.7651,1247,1242.726133,1247,1.14285712,0,811298,18482
1510750160,812139.2857,810448.8543,1247,1243.613067,1247,0.7142857,0,811783,18483
1510750170,813189.8667,810744.4346,1247,1244.5,1247,-1.39E-13,0,812477,18484
1510750180,813927.2667,811082.6258,1247,1245.333333,1247,-1.39E-13,0,813000,18485
1510750190,814550.4762,811466.397,1242,1246.166667,1245.333333,-0.7142857,0,813271,18486
1510750200,815178.2571,811952.0227,1241.5,1247,1243.5,-1.214285687,0,814200,18487
1510750210,815813.1429,812493.3138,1242,1247,1241.833333,-1.3285714,0,814700,18488
1510750220,816085.9429,813025.0211,1240,1246.166667,1241.166667,-1.442857119,0,814894,18489
1510750230,815812.7048,813492.3168,1240,1245.25,1240.666667,-1.157142844,0,814579,18490
1510750240,815686.0571,814008.9539,1240,1244.416667,1240,-0.471428574,0,814954,18491
1510750252,815849.8762,814572.3883,1241.5,1243.25,1240.5,-0.171428576,0,815688,18492
1510750260,815490.5905,814898.0552,1240,1242.083333,1240.5,-0.157142857,0,814968,18493
1510750270,815999.1048,815367.0552,1241.5,1240.916667,1241,0.257142867,0,815831,18494
1510750280,816091.9143,815734.992,1242,1240.833333,1241.166667,0.371428577,0,815501,18495
1510750290,815612.2571,816013.4995,1242,1240.583333,1241.833333,0.371428573,0,815272,18496
1510750300,815283.6381,816234.5612,1247,1240.5,1243.666667,0.971428537,0,815339,18497
1510750310,815394.2857,816404.1745,1247,1240.833333,1245.333333,1.471428513,0,815339,18498
1510750320,815066.6762,816524.5296,1240,1241.166667,1244.666667,0.357142821,0,815339,18499
1510750330,816049.6286,816770.6355,1240,1242.333333,1242.333333,-0.457142857,0,816294,18500
1510750340,816671.5238,817040.0405,1240,1243.25,1240,-1.085714259,0,816294,18501
1510750350,817464.7619,817366.9717,1240,1243.25,1240,-1.599999947,0,816965,18502
1510750360,817414.4095,817605.5115,1235,1243,1238.333333,-1.71428568,0,816400,18503
1510750370,817151.1333,817803.3307,1235,1242.666667,1236.666667,-1.142857141,0,816474,18504
1510750380,816794.3333,817997.1702,1235,1242.333333,1235,-1.285714282,0,816719,18505
1510750390,816919.0095,818130.4562,1240,1240.333333,1236.666667,-0.428571427,0,816887,18506
1510750400,816643.4857,818183.1758,1235,1238.333333,1236.666667,-0.285714283,0,816581,18507
1510750411,816425.9905,818097.6328,1235,1237.5,1236.666667,0.142857145,0,816136,18508
1510750420,815528.9048,817865.276,1235,1237.5,1235,-0.142857141,0,815545,18509
1510750430,814905.9429,817637.7468,1246.98,1236.666667,1238.993333,1.28285711,0,815545,18510
1510750440,814893.3905,817398.8235,1235.1,1235.833333,1239.026667,0.326857122,0,815782,18511
1510750450,814956.7905,817130.7401,1235.1,1235.833333,1239.06,0.365142846,0,815426,18512
1510750460,815875.7619,816992.9869,1235.1,1237.83,1235.1,-0.316571427,0,816296,18513
1510750470,817095.4,816973.5535,1235.1,1237.846667,1235.1,-1.003999984,0,816980,18514
1510750480,817176.4667,816878.8515,1235.2,1237.03,1235.133333,-1.682857109,0,816377,18515
1510750490,816977.2095,816769.6996,1235.2,1237.046667,1235.166667,0.022857147,0,816295,18516
1510750500,816758.8952,816713.0941,1235.2,1237.063333,1235.2,0.025714291,0,816295,18517
1510750510,815750.1238,816612.7037,1235.2,1237.096667,1235.2,0.022857147,0,815804,18518
1510750520,815148.581,816496.7529,1235.2,1235.133333,1235.2,0.014285717,0,815639,18519
1510750530,815185.2,816344.3965,1236,1235.15,1235.466667,0.114285711,0,815599,18520
1510750540,814653.0667,816131.5522,1235,1235.166667,1235.4,0.039999995,0,815004,18521
1510750550,814574.1429,816005.0756,1235,1235.183333,1235.333333,-0.022857148,0,815202,18522
1510750560,814572.2762,815789.0102,1236,1235.333333,1235.333333,0.068571424,0,814950,18523
1510750571,814595.8667,815649.3632,1235.2,1235.3,1235.4,-1.39E-13,0,814999,18524
1510750580,815504.4571,815627.2403,1235.2,1235.266667,1235.466667,-0.068571424,0,815986,18525
1510750590,816616.6762,815638.766,1235.2,1235.4,1235.2,0.022857148,0,816384,18526
1510750600,817589.3714,815733.6262,1235.2,1235.4,1235.2,-0.039999995,0,817000,18527
1510750610,819368.6286,816019.1201,1235.2,1235.4,1235.2,-0.114285711,0,818451,18528
1510750620,819914.7238,816245.0039,1236.001,1235.266667,1235.467,0.114428569,0,818188,18529
1510750630,819747.5048,816541.2088,1236.001,1235.3,1235.734,0.18308571,0,818291,18530
1510750640,819005.0476,816744.6128,1238,1235.333333,1236.667333,0.491542852,0,817732,18531
1510750650,818553.9619,817068.8892,1237,1235.3335,1237.000333,0.497142853,0,818286,18532
1510750660,817834,817298.0292,1236.001,1235.467,1237.000333,0.257171426,0,818000,18533
1510750670,817566.3905,817460.1511,1236.001,1235.933667,1236.334,-0.028571429,0,817562,18534
1510750680,817111.8952,817595.5571,1236.001,1236.233667,1236.001,-0.199885714,0,817287,18535
1510750690,816667.5238,817689.0094,1236.001,1236.367167,1236.001,-0.3712,0,816920,18536
1510750700,816875.7143,817880.1901,1236.001,1236.500667,1236.001,-0.142714286,0,817797,18537
1510750710,816425.1238,817845.6175,1236.01,1236.500667,1236.004,0.001285714,0,816502,18538
1510750720,816475.3048,817804.2793,1236.01,1236.500667,1236.007,0.002057143,0,816813,18539
1510750730,816333.8476,817723.2987,1236.01,1236.1675,1236.01,0.002314286,0,816596,18540
1510750740,815795.5048,817577.069,1236.001,1236.0025,1236.007,0.000771429,0,816048,18541
1510750750,815628.0095,817455.7375,1236.001,1236.004,1236.004,-0.000771429,0,816445,18542
1510750760,816289.7429,817407.968,1236.01,1236.0055,1236.004,-0.001028571,0,816524,18543
1510750770,816120.2952,817377.4945,1235.2,1236.0055,1235.737,-0.11571428,0,816266,18544
1510750780,815761.1714,817221.1328,1235,1236.0055,1235.403333,-0.212685711,0,815675,18545
1510750790,815535.5429,817063.3271,1235,1236.007,1235.066667,-0.251942853,0,815675,18546
1510750800,814590.3524,816814.3204,1234.4321,1235.872,1234.8107,-0.316414285,0,814990,18547
1510750810,813428.781,816400.7758,1236.9,1235.703667,1235.444033,0.061322854,0,814027,18548
1510750820,813579.9619,816096.3129,1235,1235.535333,1235.444033,0.118059997,0,814809,18549
1510750830,814380.419,815863.3594,1235,1235.27385,1235.633333,0.070511429,0,815300,18550
1510750840,815770.5905,815718.5017,1235,1235.423683,1235,-0.005608574,0,816257,18551
1510750850,817606.1048,815683.1181,1235,1235.25535,1235,-0.081728572,0,816992,18552
1510750860,818600.6286,815614.3174,1235,1235.222017,1235,-0.271428573,0,816992,18553
1510750870,816789.1048,815260.7689,1235,1235.222017,1235,-2.86E-09,0,815034,18554
1510750880,814897.0571,814918.1623,1236.9,1235.222017,1235.633333,0.271428571,0,814546,18555
1510750890,812991.5143,814541.9675,1234.2,1235.316667,1235.366667,0.048571433,0,814001,18556
1510750900,812341.9905,814270.8523,1236,1235,1235.7,0.128571431,0,814273,18557
1510750910,813006.3524,814182.2141,1236,1235.316667,1235.4,0.151428572,0,814600,18558
1510750920,814285.8,814100.6871,1246.6,1235.183333,1239.533333,1.631428546,0,814600,18559
1510750930,814260.3714,813970.1973,1236,1235.35,1239.533333,0.934285697,0,814002,18560
1510750940,813728.781,813754.788,1236,1235.516667,1239.533333,0.559999991,0,813491,18561
1510750950,813136,813626.6908,1236,1237.45,1236,-0.302857138,0,813574,18562
1510750960,812648.4857,813474.9495,1236,1237.616667,1236,-0.908571413,0,813322,18563
1510750970,812645.3143,813322.3103,1247,1237.466667,1239.666667,0.057142858,0,813322,18564
1510750980,812705.2476,813132.8231,1247,1237.766667,1243.333333,2.514285671,0,812994,18565
1510750990,812017.5238,812820.636,1246.9,1237.766667,1246.966667,2.814285683,0,812102,18566
1510751000,812583.4476,812811.2006,1246.9,1239.6,1246.933333,2.491428556,0,813510,18567
1510751010,813828.6857,812836.6772,1246.9,1239.666667,1246.9,1.545714289,0,814280,18568
1510751020,815021.6762,812957.7261,1238.3,1241.483333,1244.033333,-1.251428535,0,814668,18569
1510751034,815806.219,813066.2994,1238.3,1243.3,1241.166667,-1.979999966,0,814591,18570
1510751040,815193.3429,813002.081,1246,1245.116667,1240.866667,-1.111428556,0,813565,18571
1510751050,814002.9333,813026.6147,1246,1245.5,1243.433333,-0.205714272,0,813841,18572
1510751060,814329.6476,813237.5144,1244,1244.05,1245.333333,0.465714293,0,814992,18573
1510751070,813717.9429,813245.1608,1244,1243.883333,1244.666667,1.302857141,0,813606,18574
1510751080,813118.0381,813147.7623,1241,1243.733333,1243,0.157142855,0,813055,18575
1510751090,812831.9143,813061.9103,1240,1243.25,1241.666667,-1.285714288,0,813000,18576
1510751100,813012.0286,813080.3668,1238.300001,1242.766667,1239.766667,-1.528571284,0,814000,18577
1510751110,811909.7333,812791.5333,1240,1243.216667,1239.433334,-1.08857134,0,812304,18578
1510751120,812301.7333,812622.3011,1240,1243.5,1239.433334,-0.705714254,0,812619,18579
1510751130,813404.6762,812701.5557,1244,1242.216667,1241.333333,0.477142831,0,813999,18580
1510751140,813947.4476,812857.8561,1246,1241.216667,1243.333333,1.345714188,0,813931,18581
1510751150,814426.2,813125.1773,1246,1240.55,1245.333333,1.728571261,0,814180,18582
1510751160,815204.5238,813390.6374,1246,1240.55,1246,1.428571394,0,814019,18583
1510751170,814891.2762,813547.5017,1246,1241.383333,1246,1.028571406,0,814213,18584
